2022-05-15 01:05:334 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:128 INFO  BuildYourOwnComputerPage :97 - Selecting RAM 8GB [+$60.00] from dropdown [[ChromeDriver: chrome on WINDOWS (638355637e17246557f31e63f7fd2aa1)] -> xpath: //select[@name='product_attribute_2']]<br>
2022-05-15 15:05:237 INFO  BuildYourOwnComputerPage :174 - Clicking on Harddrive [[ChromeDriver: chrome on WINDOWS (638355637e17246557f31e63f7fd2aa1)] -> xpath: //input[@id='product_attribute_3_7']]<br>
2022-05-15 15:05:322 INFO  BuildYourOwnComputerPage :109 - Clicking on operating system [[ChromeDriver: chrome on WINDOWS (638355637e17246557f31e63f7fd2aa1)] -> xpath: //input[@name='product_attribute_5' and @value='12']]<br>
2022-05-15 15:05:380 INFO  BuildYourOwnComputerPage :115 - Clicking on software [[ChromeDriver: chrome on WINDOWS (638355637e17246557f31e63f7fd2aa1)] -> xpath: //input[@name='product_attribute_5' and @value='12']]<br>
2022-05-15 15:05:400 INFO  BuildYourOwnComputerPage :86 - Clicking on addtocart [[ChromeDriver: chrome on WINDOWS (638355637e17246557f31e63f7fd2aa1)] -> xpath: //input[@name='product_attribute_5' and @value='12']]
2022-05-15 15:05:545 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:619 INFO  HomePage :39 - Clicking on login [[ChromeDriver: chrome on WINDOWS (9a44eeeb1312e31d5ab2b3e6e02d27b1)] -> xpath: //a[contains(text(),'Log in')]]<br>
2022-05-15 15:05:654 INFO  LoginPage :73 - getting Welcome text from [[ChromeDriver: chrome on WINDOWS (9a44eeeb1312e31d5ab2b3e6e02d27b1)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:874 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:990 INFO  HomePage :39 - Clicking on login [[ChromeDriver: chrome on WINDOWS (b50919ab1d72fa32db7abb2b5aa42208)] -> xpath: //a[contains(text(),'Log in')]]<br>
2022-05-15 15:05:31 INFO  LoginPage :73 - getting Welcome text from [[ChromeDriver: chrome on WINDOWS (b50919ab1d72fa32db7abb2b5aa42208)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:247 INFO  LoginPage :52 - Enter email kapil123@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (b50919ab1d72fa32db7abb2b5aa42208)] -> xpath: //input[@id='Email']]
2022-05-15 15:05:410 INFO  LoginPage :57 - Enter password : 123456 to email field [[ChromeDriver: chrome on WINDOWS (b50919ab1d72fa32db7abb2b5aa42208)] -> xpath: //input[@id='Password']]
2022-05-15 15:05:57 INFO  LoginPage :62 - Clicking on login [[ChromeDriver: chrome on WINDOWS (b50919ab1d72fa32db7abb2b5aa42208)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 15:05:95 INFO  LoginPage :46 - getting error message text from [[ChromeDriver: chrome on WINDOWS (b50919ab1d72fa32db7abb2b5aa42208)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:169 INFO  LoginPage :67 - getting Login text from [[ChromeDriver: chrome on WINDOWS (b50919ab1d72fa32db7abb2b5aa42208)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 15:05:571 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:513 INFO  HomePage :39 - Clicking on login [[ChromeDriver: chrome on WINDOWS (c233eab424b8ef4edf72f9d69ee733fe)] -> xpath: //a[contains(text(),'Log in')]]<br>
2022-05-15 15:05:559 INFO  LoginPage :73 - getting Welcome text from [[ChromeDriver: chrome on WINDOWS (c233eab424b8ef4edf72f9d69ee733fe)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:777 INFO  LoginPage :52 - Enter email kapil123@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (c233eab424b8ef4edf72f9d69ee733fe)] -> xpath: //input[@id='Email']]
2022-05-15 15:05:898 INFO  LoginPage :57 - Enter password : 123456 to email field [[ChromeDriver: chrome on WINDOWS (c233eab424b8ef4edf72f9d69ee733fe)] -> xpath: //input[@id='Password']]
2022-05-15 15:05:476 INFO  LoginPage :62 - Clicking on login [[ChromeDriver: chrome on WINDOWS (c233eab424b8ef4edf72f9d69ee733fe)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 15:05:573 INFO  HomePage :56 - getting Logout text Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'<br>
2022-05-15 15:05:849 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:119 INFO  HomePage :39 - Clicking on login [[ChromeDriver: chrome on WINDOWS (6e20b378f7bfdb6a8d8b593cf88558aa)] -> xpath: //a[contains(text(),'Log in')]]<br>
2022-05-15 15:05:151 INFO  LoginPage :73 - getting Welcome text from [[ChromeDriver: chrome on WINDOWS (6e20b378f7bfdb6a8d8b593cf88558aa)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:343 INFO  LoginPage :52 - Enter email kapil123@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (6e20b378f7bfdb6a8d8b593cf88558aa)] -> xpath: //input[@id='Email']]
2022-05-15 15:05:450 INFO  LoginPage :57 - Enter password : 123456 to email field [[ChromeDriver: chrome on WINDOWS (6e20b378f7bfdb6a8d8b593cf88558aa)] -> xpath: //input[@id='Password']]
2022-05-15 15:05:22 INFO  LoginPage :62 - Clicking on login [[ChromeDriver: chrome on WINDOWS (6e20b378f7bfdb6a8d8b593cf88558aa)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 15:05:46 INFO  LoginPage :79 - Clicking on logout [[ChromeDriver: chrome on WINDOWS (6e20b378f7bfdb6a8d8b593cf88558aa)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 15:05:183 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:289 INFO  HomePage :45 - Clicking on RegisterLink [[ChromeDriver: chrome on WINDOWS (fe088c92d351e0976cd5d766a882db3d)] -> link text: Register]<br>
2022-05-15 15:05:305 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:660 INFO  HomePage :45 - Clicking on RegisterLink [[ChromeDriver: chrome on WINDOWS (14e362c900489c4975eabf85c85a2070)] -> link text: Register]<br>
2022-05-15 15:05:697 INFO  RegisterPage :183 - Clicking on Register [[ChromeDriver: chrome on WINDOWS (14e362c900489c4975eabf85c85a2070)] -> xpath: //button[contains(text(),'Register')]]
2022-05-15 15:05:873 INFO  RegisterPage :120 - getting Lastname  text  [[ChromeDriver: chrome on WINDOWS (14e362c900489c4975eabf85c85a2070)] -> xpath: //span[@id='LastName-error']]
2022-05-15 15:05:936 INFO  RegisterPage :126 - getting Email field text  [[ChromeDriver: chrome on WINDOWS (14e362c900489c4975eabf85c85a2070)] -> xpath: //span[@id='Email-error']]
2022-05-15 15:05:997 INFO  RegisterPage :132 - getting Password text  [[ChromeDriver: chrome on WINDOWS (14e362c900489c4975eabf85c85a2070)] -> xpath: //span[@id='Password-error']]
2022-05-15 15:05:36 INFO  RegisterPage :138 - getting reconfirmation of password text  [[ChromeDriver: chrome on WINDOWS (14e362c900489c4975eabf85c85a2070)] -> xpath: //span[@id='Password-error']]
2022-05-15 15:05:208 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:214 INFO  HomePage :45 - Clicking on RegisterLink [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> link text: Register]<br>
2022-05-15 15:05:236 INFO  RegisterPage :107 - Enter emailsam to email field [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //input[@id='FirstName']]
2022-05-15 15:05:364 INFO  RegisterPage :144 - Enter lastname Patil to email field [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //input[@id='LastName']]
2022-05-15 15:05:500 INFO  RegisterPage :150 - Selecting date of birth 10 from dropdown [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[1]]
2022-05-15 15:05:610 INFO  RegisterPage :155 - Selecting month of birth May from dropdown [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[2]]
2022-05-15 15:05:725 INFO  RegisterPage :161 - Selecting year of birth 2001 from dropdown [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[3]]
2022-05-15 15:05:821 INFO  RegisterPage :167 - Enter email sampatil@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //input[@type='email' and @name='Email']]
2022-05-15 15:05:958 INFO  RegisterPage :173 - Enter password prime123@ to email field [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //input[@id='Password']]
2022-05-15 15:05:50 INFO  RegisterPage :178 - Enter confirm password prime123@ to email field [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //input[@name='ConfirmPassword']]
2022-05-15 15:05:173 INFO  RegisterPage :183 - Clicking on Register [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //button[contains(text(),'Register')]]
2022-05-15 15:05:14 INFO  RegisterPage :189 - getting registration completed text  [[ChromeDriver: chrome on WINDOWS (95617f37eacac2d8cc2b9f361c171c47)] -> xpath: //div[contains(text(),'Your registration completed')]]<br>
2022-05-15 15:05:815 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:403 INFO  HomePage :51 - Clicking on Computer [[ChromeDriver: chrome on WINDOWS (144d367f23b2b8f61e19164b5b22e2dc)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]<br>
2022-05-15 15:05:453 INFO  ComputerPage :39 - getting computer text  [[ChromeDriver: chrome on WINDOWS (144d367f23b2b8f61e19164b5b22e2dc)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-15 15:05:661 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:164 INFO  HomePage :51 - Clicking on Computer [[ChromeDriver: chrome on WINDOWS (dd172f3828c80a97e8645df0f97e1023)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]<br>
2022-05-15 15:05:205 INFO  ComputerPage :45 - Clicking on Desktop [[ChromeDriver: chrome on WINDOWS (dd172f3828c80a97e8645df0f97e1023)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/h2[1]/a[1]]
2022-05-15 15:05:770 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:842 INFO  HomePage :51 - Clicking on Computer [[ChromeDriver: chrome on WINDOWS (8f67953b0d71f254df2122edb7b8bb25)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]<br>
2022-05-15 15:05:884 INFO  ComputerPage :45 - Clicking on Desktop [[ChromeDriver: chrome on WINDOWS (8f67953b0d71f254df2122edb7b8bb25)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/h2[1]/a[1]]
2022-05-15 15:05:820 INFO  BuildYourOwnComputerPage :91 - Enter email 2.2 GHz Intel Pentium Dual-Core E2200 to email field [[ChromeDriver: chrome on WINDOWS (8f67953b0d71f254df2122edb7b8bb25)] -> xpath: //select[@id='product_attribute_1']]<br>
2022-05-15 15:05:956 INFO  BuildYourOwnComputerPage :97 - Selecting RAM 2 GB from dropdown [[ChromeDriver: chrome on WINDOWS (8f67953b0d71f254df2122edb7b8bb25)] -> xpath: //select[@name='product_attribute_2']]<br>
2022-05-15 15:05:46 INFO  BuildYourOwnComputerPage :174 - Clicking on Harddrive [[ChromeDriver: chrome on WINDOWS (8f67953b0d71f254df2122edb7b8bb25)] -> xpath: //input[@id='product_attribute_3_7']]<br>
2022-05-15 15:05:127 INFO  BuildYourOwnComputerPage :109 - Clicking on operating system [[ChromeDriver: chrome on WINDOWS (8f67953b0d71f254df2122edb7b8bb25)] -> xpath: //input[@name='product_attribute_5' and @value='12']]<br>
2022-05-15 15:05:357 INFO  BuildYourOwnComputerPage :115 - Clicking on software [[ChromeDriver: chrome on WINDOWS (8f67953b0d71f254df2122edb7b8bb25)] -> xpath: //input[@name='product_attribute_5' and @value='12']]<br>
2022-05-15 15:05:382 INFO  BuildYourOwnComputerPage :86 - Clicking on addtocart [[ChromeDriver: chrome on WINDOWS (8f67953b0d71f254df2122edb7b8bb25)] -> xpath: //input[@name='product_attribute_5' and @value='12']]
2022-05-15 15:05:424 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:754 INFO  HomePage :51 - Clicking on Computer [[ChromeDriver: chrome on WINDOWS (84a8155a0e5286cc98d09799d9002d57)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]<br>
2022-05-15 15:05:818 INFO  ComputerPage :45 - Clicking on Desktop [[ChromeDriver: chrome on WINDOWS (84a8155a0e5286cc98d09799d9002d57)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/h2[1]/a[1]]
2022-05-15 15:05:431 INFO  BuildYourOwnComputerPage :91 - Enter email 2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00] to email field [[ChromeDriver: chrome on WINDOWS (84a8155a0e5286cc98d09799d9002d57)] -> xpath: //select[@id='product_attribute_1']]<br>
2022-05-15 15:05:544 INFO  BuildYourOwnComputerPage :97 - Selecting RAM 4GB [+$20.00] from dropdown [[ChromeDriver: chrome on WINDOWS (84a8155a0e5286cc98d09799d9002d57)] -> xpath: //select[@name='product_attribute_2']]<br>
2022-05-15 15:05:649 INFO  BuildYourOwnComputerPage :174 - Clicking on Harddrive [[ChromeDriver: chrome on WINDOWS (84a8155a0e5286cc98d09799d9002d57)] -> xpath: //input[@id='product_attribute_3_7']]<br>
2022-05-15 15:05:728 INFO  BuildYourOwnComputerPage :109 - Clicking on operating system [[ChromeDriver: chrome on WINDOWS (84a8155a0e5286cc98d09799d9002d57)] -> xpath: //input[@name='product_attribute_5' and @value='12']]<br>
2022-05-15 15:05:789 INFO  BuildYourOwnComputerPage :115 - Clicking on software [[ChromeDriver: chrome on WINDOWS (84a8155a0e5286cc98d09799d9002d57)] -> xpath: //input[@name='product_attribute_5' and @value='12']]<br>
2022-05-15 15:05:808 INFO  BuildYourOwnComputerPage :86 - Clicking on addtocart [[ChromeDriver: chrome on WINDOWS (84a8155a0e5286cc98d09799d9002d57)] -> xpath: //input[@name='product_attribute_5' and @value='12']]
2022-05-15 15:05:921 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:932 INFO  HomePage :51 - Clicking on Computer [[ChromeDriver: chrome on WINDOWS (8b45581e397f78f1f337dc1cc75b15a6)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]<br>
2022-05-15 15:05:981 INFO  ComputerPage :45 - Clicking on Desktop [[ChromeDriver: chrome on WINDOWS (8b45581e397f78f1f337dc1cc75b15a6)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/h2[1]/a[1]]
2022-05-15 15:05:768 INFO  BuildYourOwnComputerPage :91 - Enter email 2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00] to email field [[ChromeDriver: chrome on WINDOWS (8b45581e397f78f1f337dc1cc75b15a6)] -> xpath: //select[@id='product_attribute_1']]<br>
2022-05-15 15:05:904 INFO  BuildYourOwnComputerPage :97 - Selecting RAM 8GB [+$60.00] from dropdown [[ChromeDriver: chrome on WINDOWS (8b45581e397f78f1f337dc1cc75b15a6)] -> xpath: //select[@name='product_attribute_2']]<br>
2022-05-15 15:05:27 INFO  BuildYourOwnComputerPage :174 - Clicking on Harddrive [[ChromeDriver: chrome on WINDOWS (8b45581e397f78f1f337dc1cc75b15a6)] -> xpath: //input[@id='product_attribute_3_7']]<br>
2022-05-15 15:05:117 INFO  BuildYourOwnComputerPage :109 - Clicking on operating system [[ChromeDriver: chrome on WINDOWS (8b45581e397f78f1f337dc1cc75b15a6)] -> xpath: //input[@name='product_attribute_5' and @value='12']]<br>
2022-05-15 15:05:179 INFO  BuildYourOwnComputerPage :115 - Clicking on software [[ChromeDriver: chrome on WINDOWS (8b45581e397f78f1f337dc1cc75b15a6)] -> xpath: //input[@name='product_attribute_5' and @value='12']]<br>
2022-05-15 15:05:199 INFO  BuildYourOwnComputerPage :86 - Clicking on addtocart [[ChromeDriver: chrome on WINDOWS (8b45581e397f78f1f337dc1cc75b15a6)] -> xpath: //input[@name='product_attribute_5' and @value='12']]
2022-05-15 15:05:323 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:451 INFO  HomePage :39 - Clicking on login [[ChromeDriver: chrome on WINDOWS (eae03ff4b6ed182395488780047f7403)] -> xpath: //a[contains(text(),'Log in')]]<br>
2022-05-15 15:05:485 INFO  LoginPage :73 - getting Welcome text from [[ChromeDriver: chrome on WINDOWS (eae03ff4b6ed182395488780047f7403)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:473 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:833 INFO  HomePage :39 - Clicking on login [[ChromeDriver: chrome on WINDOWS (105b806f9de13411f40d680c6362d776)] -> xpath: //a[contains(text(),'Log in')]]<br>
2022-05-15 15:05:871 INFO  LoginPage :73 - getting Welcome text from [[ChromeDriver: chrome on WINDOWS (105b806f9de13411f40d680c6362d776)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:27 INFO  LoginPage :52 - Enter email moni@sigmaplc.com to email field [[ChromeDriver: chrome on WINDOWS (105b806f9de13411f40d680c6362d776)] -> xpath: //input[@id='Email']]
2022-05-15 15:05:130 INFO  LoginPage :57 - Enter password : 123456 to email field [[ChromeDriver: chrome on WINDOWS (105b806f9de13411f40d680c6362d776)] -> xpath: //input[@id='Password']]
2022-05-15 15:05:861 INFO  LoginPage :62 - Clicking on login [[ChromeDriver: chrome on WINDOWS (105b806f9de13411f40d680c6362d776)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 15:05:910 INFO  LoginPage :46 - getting error message text from Proxy element for: DefaultElementLocator 'By.xpath: //h1[contains(text(),'Welcome, Please Sign In!')]'
2022-05-15 15:05:569 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:951 INFO  HomePage :39 - Clicking on login [[ChromeDriver: chrome on WINDOWS (62bd2d4fa7b004cdd0e1ae41f2b79be1)] -> xpath: //a[contains(text(),'Log in')]]<br>
2022-05-15 15:05:971 INFO  LoginPage :73 - getting Welcome text from [[ChromeDriver: chrome on WINDOWS (62bd2d4fa7b004cdd0e1ae41f2b79be1)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:127 INFO  LoginPage :52 - Enter email moni@sigmaplc.com to email field [[ChromeDriver: chrome on WINDOWS (62bd2d4fa7b004cdd0e1ae41f2b79be1)] -> xpath: //input[@id='Email']]
2022-05-15 15:05:234 INFO  LoginPage :57 - Enter password : 123456 to email field [[ChromeDriver: chrome on WINDOWS (62bd2d4fa7b004cdd0e1ae41f2b79be1)] -> xpath: //input[@id='Password']]
2022-05-15 15:05:957 INFO  LoginPage :62 - Clicking on login [[ChromeDriver: chrome on WINDOWS (62bd2d4fa7b004cdd0e1ae41f2b79be1)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 15:05:991 INFO  HomePage :56 - getting Logout text [[ChromeDriver: chrome on WINDOWS (62bd2d4fa7b004cdd0e1ae41f2b79be1)] -> xpath: //a[contains(text(),'Log out')]]<br>
2022-05-15 15:05:913 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:14 INFO  HomePage :39 - Clicking on login [[ChromeDriver: chrome on WINDOWS (abb5befc014df448fbed3aeb55e8210c)] -> xpath: //a[contains(text(),'Log in')]]<br>
2022-05-15 15:05:46 INFO  LoginPage :73 - getting Welcome text from [[ChromeDriver: chrome on WINDOWS (abb5befc014df448fbed3aeb55e8210c)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 15:05:261 INFO  LoginPage :52 - Enter email moni@sigmaplc.com to email field [[ChromeDriver: chrome on WINDOWS (abb5befc014df448fbed3aeb55e8210c)] -> xpath: //input[@id='Email']]
2022-05-15 15:05:393 INFO  LoginPage :57 - Enter password : 123456 to email field [[ChromeDriver: chrome on WINDOWS (abb5befc014df448fbed3aeb55e8210c)] -> xpath: //input[@id='Password']]
2022-05-15 15:05:196 INFO  LoginPage :62 - Clicking on login [[ChromeDriver: chrome on WINDOWS (abb5befc014df448fbed3aeb55e8210c)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 15:05:265 INFO  LoginPage :79 - Clicking on logout Proxy element for: DefaultElementLocator 'By.xpath: //button[contains(text(),'Log in')]'
2022-05-15 15:05:915 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:36 INFO  HomePage :45 - Clicking on RegisterLink [[ChromeDriver: chrome on WINDOWS (5e49afc423e6ea87ffa6c0d8e797e75b)] -> link text: Register]<br>
2022-05-15 15:05:998 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:829 INFO  HomePage :45 - Clicking on RegisterLink [[ChromeDriver: chrome on WINDOWS (804c69ddeb6593ee8b5022c4143fded0)] -> link text: Register]<br>
2022-05-15 15:05:868 INFO  RegisterPage :183 - Clicking on Register [[ChromeDriver: chrome on WINDOWS (804c69ddeb6593ee8b5022c4143fded0)] -> xpath: //button[contains(text(),'Register')]]
2022-05-15 15:05:82 INFO  RegisterPage :120 - getting Lastname  text  [[ChromeDriver: chrome on WINDOWS (804c69ddeb6593ee8b5022c4143fded0)] -> xpath: //span[@id='LastName-error']]
2022-05-15 15:05:134 INFO  RegisterPage :126 - getting Email field text  [[ChromeDriver: chrome on WINDOWS (804c69ddeb6593ee8b5022c4143fded0)] -> xpath: //span[@id='Email-error']]
2022-05-15 15:05:204 INFO  RegisterPage :132 - getting Password text  [[ChromeDriver: chrome on WINDOWS (804c69ddeb6593ee8b5022c4143fded0)] -> xpath: //span[@id='Password-error']]
2022-05-15 15:05:237 INFO  RegisterPage :138 - getting reconfirmation of password text  [[ChromeDriver: chrome on WINDOWS (804c69ddeb6593ee8b5022c4143fded0)] -> xpath: //span[@id='Password-error']]
2022-05-15 15:05:286 INFO  ManageDriver :29 - Launching Chrome Browser
2022-05-15 15:05:985 INFO  HomePage :45 - Clicking on RegisterLink [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> link text: Register]<br>
2022-05-15 15:05:18 INFO  RegisterPage :107 - Enter emailsam to email field [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //input[@id='FirstName']]
2022-05-15 15:05:191 INFO  RegisterPage :144 - Enter lastname Patil to email field [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //input[@id='LastName']]
2022-05-15 15:05:360 INFO  RegisterPage :150 - Selecting date of birth 10 from dropdown [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[1]]
2022-05-15 15:05:509 INFO  RegisterPage :155 - Selecting month of birth May from dropdown [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[2]]
2022-05-15 15:05:637 INFO  RegisterPage :161 - Selecting year of birth 2001 from dropdown [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[3]]
2022-05-15 15:05:759 INFO  RegisterPage :167 - Enter email sampatil@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //input[@type='email' and @name='Email']]
2022-05-15 15:05:928 INFO  RegisterPage :173 - Enter password prime123@ to email field [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //input[@id='Password']]
2022-05-15 15:05:70 INFO  RegisterPage :178 - Enter confirm password prime123@ to email field [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //input[@name='ConfirmPassword']]
2022-05-15 15:05:188 INFO  RegisterPage :183 - Clicking on Register [[ChromeDriver: chrome on WINDOWS (046c2604831e2da214a145f750f5e30a)] -> xpath: //button[contains(text(),'Register')]]
2022-05-15 15:05:786 INFO  RegisterPage :189 - getting registration completed text  Proxy element for: DefaultElementLocator 'By.xpath: //div[contains(text(),'Your registration completed')]'<br>
